ID	CTR001	CTR002	CTR003	CTR004	CTR005	CTR006	CTR007	CTR009	CTR010	CTR012	CTR013	CTR014	CTR016	CTR017	CTR018	CTR019	PSP001	PSP002	PSP003	PSP004	PSP005	PSP006	PSP007	PSP008	PSP009	PSP010	PSP011	PSP012	PSP013	PSP014	PSP015	PSP016	PSP017	PSP018	PSP019	PSP020	PSP021	PSP022	PSP023	PSP024	PSP025
ENSG00000116128	2.256454958	2.034735634	2.560197144	2.405537372	2.467061321	2.486774007	2.582368642	2.382058372	2.277825377	2.413135071	2.800484096	2.411739392	2.774461146	3.228165755	2.755863754	2.472789501	2.821248093	2.657594011	2.977881188	2.405069248	1.936885864	2.41230883	2.610349882	2.21561543	1.827470882	2.607004073	2.387601338	2.475744908	1.95774923	2.043305373	2.127253059	2.363771049	2.775447769	2.11379783	2.732760121	2.845109123	2.448133687	2.342404752	2.225113432	2.746104194	2.952255733
ENSG00000267470	-0.933228388	-0.844844409	-0.515783624	-0.834146347	0.155563668	-1.696578552	-0.626984013	-0.999092166	-1.100400743	-1.125859455	-0.051716036	-0.21965438	-0.127284789	-1.088463875	-0.088336131	-0.846768462	0.100889488	-0.548531277	0.457713197	-0.325777833	-2.451702825	-0.769819715	-1.423016514	-0.963577691	-0.821208938	-0.586137896	-1.69422806	-1.003475739	-0.814408519	-1.052457171	-1.260155883	-0.512094397	-0.273904114	-0.948210497	-2.17823503	0.285779974	-1.077687148	-2.491008273	-0.354722166	-0.078150999	-0.5941254
ENSG00000168175	6.152482883	5.86506921	6.033399738	5.896863553	5.734156162	5.808698282	5.887312288	5.845645074	5.987862854	5.81029256	5.847794435	5.877483074	6.015592073	5.892289888	5.777469511	5.831943016	5.946663264	6.045936015	6.034694271	5.865359918	5.915606035	6.012959732	6.008554104	5.911011344	6.170028817	5.894771215	5.74887891	5.937693525	5.724249949	5.82539241	6.077025087	5.798805996	5.906111589	5.751102518	5.762285057	5.8694569	5.939717909	6.054169355	5.977739344	6.062109359	6.075273435
ENSG00000236352	-0.933228388	-0.2754853	-0.893731909	-0.834146347	-2.023912881	-0.937618201	-1.314971006	-0.616325303	-0.887162779	-0.283635515	-1.175015364	0.239256741	-0.127284789	-1.088463875	-1.279056483	-0.494667603	-0.553348749	-0.081012227	-0.686523409	-1.824253044	-0.904506614	-1.375565202	-0.965987857	-0.963577691	0.052409303	-2.072569489	-1.361045522	-0.612358377	-0.814408519	-0.33658879	-0.285077035	-0.736581563	-1.250389715	-1.20553712	-1.286461941	-0.514078256	-0.332150522	-0.754886519	-1.391291979	-1.913727431	-0.45559105
ENSG00000078668	5.041919214	5.145128688	5.095385637	5.229906116	5.190290453	4.990491922	5.291870954	5.212779875	5.28898228	5.10389398	5.281333893	5.073105637	5.091902881	4.786632428	5.124038772	5.050486872	5.072774389	5.085321274	4.830146825	5.307410887	5.569636447	5.24496423	5.228236469	5.036769401	4.91842048	5.272391383	5.313003047	5.116963174	5.436180194	5.117329691	4.957014637	5.407093662	5.084745244	5.142267643	5.253566109	5.158708502	4.893969629	5.269786036	5.118328574	5.038196998	4.72977318
ENSG00000184357	3.221793155	2.248455045	3.872099406	3.281711992	3.910642115	3.656560912	3.310157411	2.825309203	3.644003596	3.612211068	3.533181838	3.860698054	3.700084932	3.702296759	3.3860333	3.334168334	2.873498445	3.45346336	3.303213687	3.24295584	3.422961025	3.666361391	2.919526167	3.710892476	3.319982484	3.206937672	4.11283698	4.022299084	3.394566408	4.205434108	2.618925481	3.968617669	3.500937844	4.889655511	3.749705427	3.2897972	3.818883101	3.657550198	3.691583631	3.709783313	3.042700929
ENSG00000211799	1.075015912	0.276236578	1.658830293	-0.135433567	2.047144031	0.415420673	1.185610467	1.014691723	0.965083019	-0.417231348	1.568245847	1.205411738	0.677528363	1.554178397	0.447251796	1.919779632	-0.086045091	1.572113931	1.278688094	0.585728367	0.819003698	3.094351061	0.312266541	1.300254007	-0.467978862	0.606821028	1.911140952	-0.420193602	1.507114964	1.226963399	0.0876219	0.594124093	1.51641702	1.65212086	0.793288437	1.117864984	1.094162307	2.342404752	0.902959377	1.143211279	0.99837945
ENSG00000086712	3.808660679	3.588034321	4.428516986	4.345256352	4.061734165	3.496511621	3.960458989	3.668146095	3.992640809	3.370121996	4.35398601	3.722540264	4.088200159	3.917224057	3.896670625	3.831371178	3.579567513	4.357963325	4.55582659	3.827856577	3.590151428	3.908833796	4.019566545	4.133525193	3.846270897	3.83104064	3.904341332	3.76973867	3.644540311	3.958330683	3.795387047	3.611198429	3.920717871	3.461658028	3.885053102	4.480143243	3.761138153	3.83572794	3.831608469	4.462771656	3.914926176
ENSG00000273035	-0.683561313	0.321371207	-1.260755289	-0.647066686	-0.682077667	-0.824163598	-0.376458553	-0.407987228	-0.887162779	-1.374931147	-0.916306311	-0.896581851	-0.44773225	-0.792115347	-0.455633075	-0.494667603	-0.421587031	-0.35504514	-0.975546142	-0.091642406	-1.479934454	-1.008340218	-1.067398286	-1.420810716	0.052409303	-1.393911385	-1.265136172	-0.420193602	-2.398359985	-0.837564102	-1.569782998	-2.351194397	-0.42327549	-0.948210497	-0.232808238	-0.923311809	-0.76034191	-1.540499779	-0.354722166	-0.642883422	-1.113568132
ENSG00000138180	-0.538288619	-0.94818267	-0.026939178	-0.264072935	0.539526834	-0.824163598	0.065738718	-1.153148564	-0.019736205	-1.125859455	-0.697011386	-0.79245804	-0.540348447	-0.336488678	-1.706716611	-0.66000297	-0.421587031	-0.772045874	-0.776580719	-0.413103269	-0.586410097	-0.518273457	-1.067398286	-0.5176842	-1.988796611	-0.586137896	0.67220043	0.452746211	-0.399497449	0.139701068	-1.005380788	-0.146736048	-0.778352721	0.356457495	-1.080215214	-0.704233069	-0.561104896	0.124654091	0.095321954	-0.078150999	-1.113568132
ENSG00000146232	4.567358061	3.860681115	4.16567476	4.102716485	4.58393321	4.31577667	4.409174877	4.13559545	4.051998189	3.933613326	4.149979685	4.139376282	4.502190798	4.241433211	4.014588925	4.392155705	3.945703618	4.093502549	4.033514525	4.791636714	4.28621023	4.16568532	4.163593679	4.125872532	4.31310844	4.307486029	4.302816494	4.141366815	4.374924117	4.553496749	4.269572497	4.168299379	4.053870158	4.728522344	4.247613741	3.944895422	4.313424786	4.380625141	4.171230074	4.046830277	4.11995275
ENSG00000117595	-1.127449164	0.89940185	-1.570340162	-1.170000935	-1.817927958	-1.696578552	-2.418597774	-0.064371825	-1.653772495	-0.728467552	-3.396844762	-2.213941265	-0.200973531	0.223161339	-0.949607485	-2.541299829	-1.248891841	0.791129701	0.925826936	-0.506056963	-0.904506614	-1.074685312	0.352087154	-2.094057474	0.052409303	-2.072569489	-0.032062957	-0.834110641	-0.229614593	-2.243990091	-1.964549105	-2.351194397	-0.778352721	-2.47708659	-0.129765613	-1.496735997	-0.280170522	-2.491008273	0.714461733	-0.302407776	0.218082699
ENSG00000122591	5.788455564	5.778705431	5.721501382	5.758837644	5.875326386	5.541308543	5.714212391	5.688671873	5.798658309	5.212483226	5.828048956	5.389038819	6.070450879	5.511472851	5.423135867	5.716503982	5.360524188	5.813977139	5.554066969	5.4222279	5.677584362	5.713351355	5.747190125	5.693997452	5.424870638	5.760610259	5.751031065	5.491379037	5.467408437	5.69451861	5.532988212	5.617688833	5.781499721	5.784726955	5.668897294	5.348251663	5.675896659	5.568486539	5.690025351	5.617267284	5.342987686
ENSG00000171848	1.883544755	2.236722592	2.085987454	1.606970691	1.491623153	2.419252761	1.975396563	1.448836171	1.581220159	1.359131316	1.339431098	1.673767676	1.736303118	2.234513624	1.963637716	1.948788006	1.501783082	1.040911217	0.57159455	1.170301203	2.363622443	1.1489644	1.234884499	2.047572729	0.73555017	1.629312751	2.207076129	2.304868912	1.507114964	2.977791341	1.131967509	2.182970655	1.295166463	2.298940176	2.15125916	0.723712888	2.241395721	1.967272533	1.995808679	2.178575084	1.241818598
ENSG00000176049	3.612557058	3.637949045	3.027611076	3.270144687	4.504607847	3.291507049	2.801490323	3.79469563	3.661049072	3.12783534	3.887074565	2.98076763	3.849006621	3.354542032	3.524997336	4.034458289	3.076598153	3.350817326	3.292180689	1.85183166	4.015464502	4.142145349	3.679544913	3.326298831	3.177035578	3.507899217	4.023077869	3.24912946	3.78005322	3.26025169	3.070533217	3.321531656	3.591344811	3.599039254	3.017268581	3.302497294	3.995328422	4.123489325	3.691583631	3.724741997	2.553397406
ENSG00000197238	0.202026637	-0.94818267	0.031110945	-0.264072935	0.338917705	0.163640804	-0.02147934	0.274674403	0.085020072	0.759933408	0.392567371	0.586882533	0.455701167	0.856545943	0.99833343	0.405459459	-0.300858505	0.384272815	0.150765473	-1.241362692	-0.248607684	0.015800313	-0.405125121	0.328397025	0.73555017	1.334838189	0.49178264	-0.361434427	0.687764571	0.237708272	-1.569782998	0.687598072	0.914267481	1.350657932	0.05656427	0.477171808	-0.280170522	0.940857173	0.497580743	0.115890767	-0.5941254
ENSG00000130396	3.999233552	4.205762223	3.346175939	3.907481426	5.380040616	4.898444776	4.60751706	4.054325153	5.028291425	4.761480011	4.164048594	3.530122122	3.871649496	4.529622605	5.365115408	4.200442192	4.593432119	4.654398004	4.592264536	3.436470137	3.744698516	3.790357753	4.626277652	3.410598089	4.218938639	4.537786418	3.617152093	4.246638244	3.34161855	4.256012995	5.015731926	3.067044643	3.601049048	3.760966059	5.108299857	4.813099041	4.13348898	4.254647504	4.490718613	5.05900293	5.784233355
ENSG00000159140	8.694058734	8.661934442	8.43031484	8.481477407	8.27347207	8.478845963	8.231902497	8.611503767	8.414923517	8.426199988	8.339967872	8.550187946	8.554342516	8.678159955	8.318446158	8.469092613	8.618800274	8.757489936	8.601389267	8.353162304	8.185445729	8.293673459	8.576064865	8.471043132	8.567687334	8.526113599	8.172500407	8.635790565	8.261902232	8.322997752	8.512350393	8.142173148	8.19891268	8.295583819	8.592415532	8.421145368	8.699166354	8.518454638	8.253145179	8.641426396	8.806895489
ENSG00000161847	4.178097038	4.32690669	4.232147418	3.881109105	4.233644435	4.643743209	3.949033736	4.22039555	4.133642398	4.358381938	3.763155458	4.099332364	3.950341793	4.453994268	4.105988206	4.074492089	4.529736625	4.150415365	4.151149665	4.127691231	3.691733955	3.971820744	4.143877966	4.193327627	4.401506279	4.045834431	3.934954111	4.342540341	4.300577508	4.098624162	4.281586149	3.911639133	4.032514128	4.023818256	4.331269808	4.301878026	4.315537827	4.183990056	4.051796017	4.302512891	4.478612581
ENSG00000139351	0.32106729	0.407613197	-0.434966078	0.377077997	1.06697509	0.049183833	-1.109880685	0.274674403	-0.019736205	-0.048659991	-0.188030521	-0.437982458	0.592845028	1.018041441	0.554980676	0.227512263	0.185994362	-0.619257166	-1.086364597	-0.243437822	0.988284831	0.629706004	-0.106380229	-0.033488591	-0.184447521	0.130287473	0.571882024	-0.051719309	-0.077645216	-0.485054187	-1.260155883	0.006241668	-0.13855739	0.25774843	-0.232808238	-0.704233069	-0.134603492	0.50793685	0.858093247	-0.131032512	-0.105461308
ENSG00000216035	-0.609097202	-1.059497966	-1.570340162	-1.790379422	-1.637712132	-0.620954813	-0.697056829	-0.859910837	-0.701421867	-0.048659991	-2.45858799	0.239256741	-1.440351789	-0.437625074	0.330824709	-0.66000297	0.100889488	-1.951827325	-0.176977543	-0.605414703	-1.163719591	-0.825855604	-0.78233308	-0.616912234	-1.28997464	-1.393911385	-1.968605395	-0.250642281	-2.398359985	-0.267718277	-0.600734368	-1.751330559	-1.250389715	-2.47708659	-0.899799103	-0.05941275	0.118722661	-1.228677033	-1.012354103	-0.302407776	-0.668723113
ENSG00000293497	1.245245355	1.310960891	0.992011241	1.18236836	0.872531254	1.433270166	1.56070652	1.050427158	1.261779036	1.438624154	1.182413021	1.938735047	1.132288884	1.631112072	1.336987708	1.30872983	1.325440217	1.403978216	1.543491683	0.833471316	0.627186029	1.205967653	1.357337524	1.244806803	1.38243921	0.854787079	1.665549003	0.946977732	0.300796376	1.296839065	1.375608395	1.390139312	1.387776413	0.969096846	1.278611783	1.793824354	1.313011724	1.369162809	1.386388828	1.514244925	1.450049644
ENSG00000225579	-1.351945198	-1.059497966	-1.127766522	-0.481485234	0.338917705	-0.937618201	-1.554125867	-0.859910837	0.518182334	-0.564472705	-0.916306311	-1.967214634	-0.278629635	-2.750910122	-1.706716611	-1.313540036	-0.859603703	-0.942953496	-0.521699625	-0.243437822	-0.325935742	-0.565195804	-1.067398286	-0.424844035	-1.28997464	-0.586137896	0.044800968	-0.756343944	0.05983072	-0.565439394	-0.149860564	-2.351194397	-0.273904114	-0.729908933	0.141418681	-0.704233069	-0.50037085	-0.56589712	-0.712527477	0.160580979	-1.605513377
ENSG00000279311	-0.12115667	0.742319139	-1.754232864	-0.264072935	-0.772186544	0.415420673	-0.163067965	0.498157467	-0.389215451	0.244652664	-0.051716036	0.423514713	0.30413754	-0.546389476	0.330824709	-0.494667603	0.549356077	-0.13181215	-1.086364597	-0.325777833	-1.028299228	-0.884156251	0.185752208	-0.033488591	0.865555873	-2.072569489	-0.934840696	0.351000943	0.185338612	-0.267718277	0.0876219	0.006241668	-0.273904114	0.448843227	-0.464005518	-0.19564377	0.491942207	-1.228677033	0.095321954	0.510533001	0.411535055
ENSG00000180398	5.153070488	4.836657746	5.018549998	5.097089026	5.004343265	4.998225263	5.181480982	4.95441903	5.031571934	5.113009479	5.170713351	5.048781043	5.103427869	5.118185709	5.029149308	4.953633562	4.959496936	4.959019676	5.040907455	5.029627608	5.097048587	5.191276332	5.074558003	5.257690509	5.233433815	5.114848997	5.206203467	5.033213183	5.321229579	5.125354029	5.068690223	5.200610854	5.108752586	5.107259364	4.934914512	4.928201417	4.774628987	4.944088174	5.082208634	5.105461917	4.884524573
ENSG00000272505	2.142535874	1.907314884	1.880286215	2.00608152	1.529834487	1.521776131	1.730477107	1.448836171	2.03793382	2.006644068	1.288966988	1.844981608	1.132288884	1.818219162	1.883239742	2.111562172	1.827312792	2.44005778	2.055131194	2.455243682	1.684278791	1.191926599	2.115805117	2.031279187	1.949782163	1.41428055	1.034513046	1.577282176	1.992512886	1.930594641	2.984953688	1.212823225	1.387776413	0.905310585	1.64112437	1.228479251	1.978819705	1.273409521	1.536310843	1.722337094	2.477601093
ENSG00000116731	6.769007974	6.864370365	6.530104335	6.637793275	6.484958997	6.784181339	6.656071997	6.834239292	6.873436688	6.917101014	6.831257913	6.925336527	6.963799532	6.942351789	6.965051965	6.797238912	6.9170513	6.780499054	6.864268849	6.625551422	6.592695471	6.676876931	6.811653754	6.814312056	7.074771782	6.84964055	6.26232857	6.796034303	6.505513368	6.720997616	6.838474805	6.674536746	6.639026554	6.584030997	6.702879862	6.749252817	6.837088015	6.807148681	6.970078547	6.784637817	6.952388092
ENSG00000148291	1.896382641	1.538246399	1.926901027	2.087423706	2.589704416	2.097965694	1.986615737	2.087474314	1.984768298	1.811412985	1.802130474	2.054955023	1.868264171	2.149894356	2.45577259	1.859952152	1.717249469	1.910132288	1.580238554	1.734833307	2.032928944	2.033644266	1.7638769	1.911761179	1.38243921	2.082710769	2.066683298	2.003331482	2.554368463	2.135184432	1.419761563	2.335167677	2.139607931	1.727827877	2.287819451	1.994998559	2.111215908	1.623332891	1.974947503	2.053819065	1.450049644
ENSG00000169683	3.21668407	2.835492581	3.097200345	3.563399874	3.546018228	3.081879223	3.01925354	3.114114997	2.95359168	2.921950121	3.001903074	2.905359419	3.217857898	3.300609185	3.37137136	2.930938236	2.696269602	2.947912897	3.128144669	2.573538462	3.069916924	3.278360793	3.33169149	2.800361996	2.871324363	3.543671148	3.262245442	2.726566635	3.059589307	2.739297628	2.893975735	2.419330726	3.096803004	3.568477142	3.364774262	2.977714855	2.988081225	3.19150601	2.96801621	2.885749073	2.875581493
ENSG00000108587	5.33617671	5.194484518	5.132321467	4.950793199	5.1873051	5.032521299	5.261018364	5.283931812	5.230234555	5.251529627	5.156709602	5.190521598	5.393601341	5.329151948	5.145740492	5.402060205	5.362810708	5.251859561	5.325604975	5.23386185	5.144404397	5.16006241	5.180651307	5.144843569	5.107686525	5.029118466	5.006902067	5.349090945	5.083947453	5.08970819	5.301849389	5.216380773	5.22627771	5.038308276	5.400674887	5.172610823	5.293990588	5.291335525	5.292828615	5.43826865	5.339423549
ENSG00000293388	-0.845117229	0.080095398	0.140641366	-1.049151453	-2.264285831	0.107547084	-0.560157616	-0.064371825	0.182682059	0.244652664	-0.916306311	0.866797912	-0.540348447	-0.069726145	0.330824709	0.024486951	0.41478472	-0.295916042	-0.686523409	-0.165544611	-0.49426018	-0.613695711	0.094792557	0.702244734	0.434042395	-2.072569489	-1.010598803	-1.19540126	-1.399118195	0.783420914	1.583986934	-0.146736048	-1.956587336	-3.396844762	-1.080215214	-1.18171981	-0.50037085	-0.972419065	-0.464417756	-1.089373443	-0.15822817
ENSG00000181908	1.225033173	0.869323853	0.140641366	0.686486102	0.901965552	0.669008763	0.704791491	0.862180456	0.441335042	-0.048659991	-0.051716036	0.988715576	0.356448023	0.521428572	0.330824709	0.129568042	0.185994362	-0.031940386	-0.305159338	0.755523492	0.667644186	0.015800313	0.271315544	0.660478946	-0.467978862	0.606821028	0.285533718	1.515918246	1.185212161	0.497169938	0.291481824	1.333421378	-0.273904114	1.030181915	-0.232808238	0.065056854	0.367111833	0.940857173	0.170643601	-0.078150999	0.132802231
ENSG00000240589	0.32106729	-0.209797998	-1.00600876	0.038281621	-0.172293605	-0.284366282	-0.213530118	-0.064371825	-0.887162779	0.330518637	-0.338581674	-0.030065091	-0.984941195	0.466505406	0.204170448	0.563848345	0.612209699	0.061463034	-0.003819137	-0.243437822	-0.586410097	-0.613695711	0.047067657	0.097488147	0.255808302	-1.393911385	-0.19928741	-0.756343944	-0.814408519	-0.650569232	-0.285077035	0.144542121	0.099126247	0.151786418	0.05656427	0.065056854	0.039122657	-0.24910259	0.497580743	0.439771955	0.374864316
ENSG00000125870	3.950824412	3.810118769	4.015598169	4.263028434	4.350341999	3.898904665	4.423693363	3.958829954	4.300662148	3.960795472	3.772368604	4.149215972	4.000515551	3.766227956	4.07917123	3.877360946	3.933449113	4.142421134	3.56851324	4.15071186	4.299144608	4.276284293	3.953148722	4.026623175	4.278511072	4.378536683	4.477613043	3.937085196	4.300577508	3.914548699	3.953930006	4.239483981	4.263927781	4.233148494	3.83497773	4.18328662	3.797876591	3.979203944	3.678740076	4.031873261	3.578432182
ENSG00000134824	2.63141104	3.492604296	1.957161294	2.743354298	5.034557323	5.056793241	3.319060421	3.424389287	4.94375638	2.352852162	2.921366948	2.274629931	2.488331002	3.236397017	2.399075782	4.786940796	2.460413388	1.587898068	2.015430571	3.13165368	3.092382116	2.870227211	4.6800688	4.504934512	2.808044609	4.673139704	2.431202064	3.047063798	5.203757345	2.796700798	4.708275049	3.321531656	2.217376225	3.112084787	3.254806246	2.514901677	5.034008781	5.1502049	3.05009232	2.231901855	2.494792202
ENSG00000268798	0.202026637	-0.2754853	0.426731048	0.091830125	0.612561106	0.269680936	0.147983259	-0.314111855	-0.132698751	-0.048659991	0.805417604	-0.518774387	0.406927967	0.287952225	-0.088336131	0.563848345	0.100889488	0.231877927	0.198819796	0.714911195	-0.407644475	0.355163907	-0.473086276	0.158771516	0.052409303	-0.305931508	0.00688084	0.123069682	-0.077645216	-0.33658879	-0.600734368	0.006241668	-0.589917581	-1.20553712	-0.343780547	0.56411829	-0.229998402	-0.113470355	0.170643601	0.365360415	0.218082699
ENSG00000112742	-0.762079032	0.365136532	-0.893731909	-0.332966421	-0.234986333	-1.343923659	0.022788684	-0.732983273	-0.887162779	-0.161369146	-1.175015364	-0.437982458	-0.44773225	-0.336488678	-0.681580837	-0.34634676	-0.189457343	-2.640620378	-1.086364597	-0.605414703	0.627186029	-0.386022214	-0.871240038	-0.255367877	-1.28997464	-0.586137896	0.152924484	-0.545418818	0.05983072	0.457038887	-0.149860564	1.274382069	-0.42327549	0.151786418	-0.899799103	-0.704233069	-0.134603492	-0.398821844	-0.252781151	-0.185926375	-0.668723113
ENSG00000170144	6.743479727	6.806518063	6.714678171	6.756536444	6.722079625	6.496130549	6.763517471	6.758615015	6.834524647	6.52367366	6.640672441	6.515278823	6.921019498	6.780796801	6.696121492	6.78522669	6.728673897	6.672688816	6.839378187	6.492971154	6.641119941	6.707117667	6.868533646	6.541249534	6.845812662	6.800587109	6.79113263	6.655060326	6.43301654	6.510422846	6.64629108	6.389918189	6.875286383	6.686015821	6.660379662	6.769976622	6.761213854	6.655162761	6.839847569	6.947716581	6.796050831
ENSG00000236576	1.284839536	1.242211971	1.077140764	1.367449603	0.842483899	1.072150718	0.883468168	1.085298784	0.965083019	1.090419592	1.288966988	0.768083435	1.45372191	1.605920621	0.447251796	1.437109464	0.940803161	1.086067921	1.467064886	1.443185306	0.452952924	0.452599459	1.029194178	-0.103723959	0.73555017	1.489575769	1.577742186	0.516796714	-0.077645216	0.373264125	-0.285077035	0.594124093	1.196201383	1.030181915	0.84480603	1.331213125	1.170860514	1.116694194	1.288337803	1.479389085	1.535599189
ENSG00000103160	3.808660679	3.601819591	3.739097692	3.834746633	3.737779878	4.229710021	3.875499836	3.920720885	3.782848628	3.980851177	3.870010285	3.71372616	3.844435086	3.917224057	3.876045337	4.119836008	4.096206913	3.702137187	3.941183346	3.874697494	3.79578729	3.701474398	3.849151589	3.756209361	4.023866867	3.694499214	3.752208691	3.786075332	3.948869973	3.814867994	4.188946178	3.681053925	3.581574857	3.516055988	3.933448525	3.826781714	3.764235676	3.59950361	4.026675164	3.800827313	3.82263477
ENSG00000069345	5.539108873	5.824494365	5.75955921	5.816636519	5.809868134	5.629843436	5.944526149	5.709777167	5.788998809	5.859867857	5.642044505	5.880439697	5.765327412	5.466695584	6.017665478	5.820217464	5.710347085	5.777449166	5.557526602	5.699636461	6.04793096	5.841989184	5.744387382	5.974171222	5.858760761	5.962410218	5.779423835	5.745576492	5.990296677	5.89369492	5.99549293	5.969039498	5.85024551	5.830522244	5.595602427	5.786002524	5.635025743	5.632601019	5.902403804	5.564197958	5.484170951
ENSG00000198157	-0.344595936	0.276236578	-1.570340162	-1.790379422	-1.202310614	-0.718984323	-0.770707662	0.01011171	-1.35071572	0.153350911	0.392567371	-0.896581851	-1.63089508	-0.66402709	-1.279056483	-0.846768462	-0.553348749	-1.626343146	0.198819796	-0.605414703	-0.105374714	-0.944912462	-0.698588473	-0.838535841	-1.988796611	-0.07139733	0.220752208	-1.19540126	-0.592088341	-0.485054187	-0.788916959	0.144542121	-0.42327549	-0.729908933	-1.286461941	-0.704233069	-0.910306381	-0.24910259	-1.189417177	-0.72180483	-1.605513377
ENSG00000199627	-1.617929823	-0.658030845	-0.893731909	-1.608552229	-2.023912881	0.107547084	-1.017324373	-0.508398793	-0.887162779	-1.374931147	-0.697011386	-1.409848209	-0.745585994	-0.932693716	-1.279056483	-1.061358524	-0.859603703	-1.036652794	-0.776580719	-0.952610323	-1.313180677	-1.553361665	-0.965987857	-1.833165586	-0.467978862	-2.072569489	-1.090556636	-0.545418818	-0.592088341	-0.267718277	0.470069607	-1.751330559	-3.396844762	-0.948210497	-0.899799103	-0.19564377	-0.442090611	-0.754886519	-0.712527477	-0.185926375	0.042162199
ENSG00000106268	1.896382641	2.524156816	2.241606681	2.164423398	2.719362759	2.508596638	2.323900851	2.626571184	2.299758599	2.432682318	2.628511921	2.123108324	1.868264171	2.184339903	2.510325255	2.18654317	1.717249469	1.884799529	1.580238554	2.724375868	2.300701301	2.211203946	2.379355761	2.22996431	2.561761716	2.572786894	2.365296674	2.100587804	2.957712217	1.973899566	1.659582849	2.841574713	2.361364529	3.358253507	2.618998994	2.056271395	2.061721596	2.056274259	2.016372501	1.968416526	1.76546215
ENSG00000127666	3.025411952	2.316914038	2.646293255	2.666023211	2.406737423	3.117818614	2.597083199	2.845791665	2.86809724	2.597622615	2.818385667	2.679558818	2.840227852	2.926261788	3.041678747	2.606228571	2.390414232	2.657594011	2.566339481	2.879418214	2.768895171	2.641390654	2.736063994	2.680105318	2.990120351	3.041648171	2.686403614	3.003018046	3.185117315	2.780531623	2.458855861	3.151496537	3.11045632	2.882898438	2.773209554	2.660127137	2.866522885	3.068526598	2.375953286	2.789434943	2.58584733
ENSG00000075702	0.32106729	0.229644186	0.469346921	0.969999757	0.959091603	0.816265402	0.531780935	0.274674403	0.909109799	1.090419592	0.731762601	0.287573995	0.718076122	0.939552242	1.336987708	0.955533133	-0.421587031	-0.031940386	0.710673568	0.171080428	1.050801331	0.047336473	0.229168107	0.930243083	0.592658476	0.464776774	1.125798067	0.970040654	1.554417415	1.128197876	0.0876219	1.497294495	1.089944275	1.487633065	1.48752379	0.384647386	0.970881542	0.230434852	0.988710979	0.733986947	0.17607251
ENSG00000144028	7.323864318	7.463013164	7.051326105	7.092443533	6.946127559	7.150136725	7.052201702	7.379390423	7.214564441	6.904031509	7.074114344	7.020878655	7.366656193	7.474844796	7.126557275	7.243039374	7.378506274	7.285005099	7.382117346	6.740658537	6.94770763	7.103583124	7.279088156	7.02954098	7.259074425	7.327307027	6.857223675	7.399291022	7.087965345	7.01938729	6.753689245	6.923003539	7.151891126	6.953763763	7.361128011	7.302916901	7.378339083	7.312993894	7.140760451	7.595979844	7.646435394
ENSG00000250673	0.829395869	-0.844844409	0.701568479	0.720882712	-0.441281658	-1.195407042	-0.930349731	-0.732983273	-1.100400743	-0.048659991	0.805417604	0.423514713	-0.745585994	-0.66402709	1.143463812	1.065567155	0.100889488	0.454830022	0.290377716	0.907422676	-1.313180677	-0.344501927	0.047067657	0.033485627	1.29282804	0.606821028	0.220752208	-0.051719309	-0.592088341	-0.021050492	0.383537323	-0.146736048	1.246532349	-2.47708659	-1.5271917	0.384647386	0.634172859	-0.56589712	0.015850171	-0.568056333	0.374864316
ENSG00000198026	5.549305515	5.52985478	5.520862564	5.553491764	5.83010646	5.922802877	5.599233715	5.578249741	5.578599557	5.673219866	5.491183386	5.528759973	5.607006791	5.781338869	5.757874911	5.71861092	5.751066035	5.507671648	5.630517543	5.646640211	5.597390047	5.680416635	5.76204682	5.485563624	5.607857301	5.612682036	5.851400537	5.683269711	5.521970393	5.537406909	5.547985766	5.56938717	5.642751124	5.533661356	5.750514847	5.733040791	5.706008868	5.530158542	5.639551168	5.834528155	5.628423133
ENSG00000109736	4.721390944	4.725621283	4.827020604	4.773705516	4.911518327	5.32468797	4.585549241	4.866937564	4.603673769	4.623708515	4.443219675	4.541718933	4.384312929	4.63611416	4.751938959	4.464244854	4.875515501	4.646882996	4.53491844	4.734372078	4.7816609	4.734241052	4.668287338	4.496057179	4.582576919	4.118796342	4.910069529	4.992964398	4.724255388	4.86470288	4.62585931	4.493564685	4.520669594	4.351559835	4.898808162	5.246767404	4.902429076	4.872365841	4.302610897	5.021636346	4.800608083
ENSG00000180596	5.493367195	5.487167185	5.922748697	5.653707609	5.85759594	6.06213164	5.424629387	5.837997409	5.929270158	6.589373057	6.165317965	6.262273335	5.311514866	5.71219868	6.171574404	5.642973339	5.820918531	5.830656821	5.545962082	6.300543302	5.868655878	5.690438657	5.668551357	6.247989531	6.085827011	5.922208516	5.290491797	5.659525539	6.129557859	5.787462702	5.895459274	6.856629362	5.755666158	6.477029735	5.530233244	5.648521142	5.407301661	5.739491302	6.5995156	5.079513069	5.344173777
ENSG00000213866	0.499941778	2.007376554	0.140641366	1.472122119	1.349301913	1.042539296	0.225791031	1.337534078	1.216376069	1.359131316	0.731762601	-0.090534928	0.592845028	0.979330547	0.836953531	-0.211862992	0.100889488	0.647894712	-0.305159338	0.833471316	1.539185618	0.608720719	0.668252513	1.300254007	1.094952232	0.964426609	-0.934840696	0.636950429	1.407586517	-0.021050492	1.077881737	1.777952804	1.03372915	0.969096846	0.793288437	0.64612131	0.812327986	1.116694194	1.564512434	0.203928322	0.645036962
